emb0,emb1,emb2,emb3,emb4,emb5,emb6,emb7,emb8,emb9,emb10,emb11,emb12,emb13,emb14,emb15,emb16,emb17,emb18,emb19,emb20,emb21,emb22,emb23,emb24,emb25,emb26,emb27,emb28,emb29,emb30,emb31,label,file_n,sample_n,file_name,loss,reconstruction_loss,divergence_loss,stoicheometry_loss
3.8204932,0.7829444,-0.58327204,2.8955288,-0.7766695,2.3931062,2.7236302,-0.34022647,6.2032604,3.1571321,2.7137394,1.5084062,1.6056619,-1.6956863,-0.119541585,2.1603208,0.89849305,2.640998,3.1774333,-0.2498371,-1.1513264,2.1065385,-0.89314514,-0.7819235,2.1125512,2.7244024,4.1385317,1.6469243,4.1732984,4.8453107,5.6829753,1.0657731,liver cancer - patient 2556,3,3954,liver cancer - patient 2556_10000,26244.842,26180.053,64.78823,0.0
4.6449046,0.8882216,-0.8143784,2.4294078,1.0300069,2.4624023,2.346234,-1.2836223,7.6452274,4.583059,1.6531965,2.2900288,2.8823216,-2.2131968,1.2562248,4.9819627,1.5239441,4.2730913,1.8159189,0.26668817,-2.3568997,1.3767881,-0.73846513,0.50254995,3.048901,2.392147,4.905197,1.3275957,3.6666956,6.37241,6.427512,1.6793997,liver cancer - patient 2556,3,5167,liver cancer - patient 2556_10000,43680.58,43591.703,88.87613,0.0
3.5838203,3.0826092,-1.661087,0.5661715,-1.0499256,3.9470897,2.7853756,-1.3770038,10.003853,7.901308,5.627351,2.008696,3.4124677,-0.83566767,-0.55574465,0.19820225,4.235489,3.4566536,7.2230625,1.4209772,-2.0734224,0.84005696,-0.20250314,-1.9889218,7.14145,4.8498096,9.117412,5.9899654,4.345763,8.247318,10.740225,4.508322,liver cancer - patient 2556,3,7735,liver cancer - patient 2556_10000,87773.92,87580.664,193.25955,0.0
9.348488,3.6243796,4.3937097,8.894603,8.651596,0.9700978,17.47236,3.1306403,0.7745567,1.5813276,1.0664513,4.6215096,9.740667,1.9261147,3.6969008,0.92132616,3.4849434,8.291239,1.7580892,9.396507,2.074913,6.0431957,10.597268,16.83833,0.7821541,0.9177503,-1.018825,1.512075,4.88455,5.389332,6.4505987,0.68179905,liver cancer - patient 2556,3,541,liver cancer - patient 2556_10000,98804.125,98453.97,350.15277,0.0
8.428051,4.222624,7.9197855,11.651616,6.421925,2.5507333,34.121716,10.216467,-0.7603509,2.1494122,4.1335063,3.730049,8.5006275,4.249006,4.80323,-3.0712197,5.167426,14.90733,7.3127985,5.8844805,4.3540397,0.014205039,11.815671,8.943657,1.5420921,0.6871081,0.21352649,9.624504,6.287406,1.7464938,1.1934203,2.602573,liver cancer - patient 2556,3,1359,liver cancer - patient 2556_10000,60216.0,59538.0,678.00085,0.0
6.90702,0.30325556,-2.3289056,3.713121,0.57175475,1.6344792,3.507989,-2.0485625,9.830652,4.7697897,2.0560741,3.22479,3.4954603,-2.4554706,2.0764637,3.9416203,1.0464587,3.6593535,4.2647667,-0.128335,-2.626717,1.1424093,-0.22875953,-0.92977285,4.452489,2.4771295,8.191673,2.2094245,4.1369085,6.4268084,9.415819,2.6494055,liver cancer - patient 2556,3,1985,liver cancer - patient 2556_10000,56188.375,56044.93,143.44354,0.0
4.6503057,1.3711374,-1.2550511,0.5164586,-0.16513342,1.6936067,1.6832361,-1.4542923,6.572245,4.3501406,2.3765683,1.3198415,2.8653245,-1.4319234,1.1736306,2.7101774,1.9917095,3.195652,4.330373,0.6858162,-1.7877932,1.1832752,-0.16116369,-0.10900617,2.6344838,3.5827436,4.5965276,2.044969,2.8221164,6.587314,7.8535037,2.099033,liver cancer - patient 2556,3,8213,liver cancer - patient 2556_10000,36137.938,36053.87,84.06535,0.0
7.8480787,3.098796,-3.1469903,6.0486975,-2.820138,9.191575,7.8030624,-1.4065045,49.23219,29.447075,18.913074,5.7239327,7.931365,-0.7743978,-1.686016,-1.6088914,7.2604585,4.8031535,18.67152,3.2663136,-4.1048036,0.66205037,-0.9986976,-4.2535853,26.354235,8.9115715,35.72628,22.917126,13.998316,30.251139,32.634136,9.843203,liver cancer - patient 2556,3,9495,liver cancer - patient 2556_10000,457020.06,454165.62,2854.4224,0.0
1.5070882,2.5880032,0.77302986,1.1514405,-0.26110566,1.9419507,1.3177115,0.4836183,3.7529476,5.163558,4.1182547,1.4489411,2.580275,2.0469515,0.29191446,-2.3911421,2.6691346,1.3092924,3.5238008,2.95689,0.98685133,0.88189,0.45971543,0.3815319,3.1215696,1.8366113,3.0371532,5.076749,2.052361,3.2599545,2.5927176,2.96211,liver cancer - patient 2556,3,9036,liver cancer - patient 2556_10000,28427.473,28375.906,51.566902,0.0
1.728696,26.560425,15.31842,5.806422,11.6422,10.69408,3.438302,18.227734,3.2145562,26.836803,38.229668,5.6553907,12.821928,25.549786,1.5036762,-12.942247,4.7323914,4.326671,-1.4408132,24.061398,4.121572,-4.41598,4.903216,26.129164,6.276988,-2.8183057,2.9058082,31.45932,10.921713,2.3556013,-12.778628,23.685915,liver cancer - patient 2556,3,6880,liver cancer - patient 2556_10000,70482.28,68305.07,2177.2097,0.0
10.230607,1.0424397,-3.2132268,2.3973155,-1.454714,4.4082108,7.314064,-2.9919906,24.869518,11.100172,5.342798,4.2519846,4.9380856,-3.7266119,0.25189334,4.772419,2.6450398,6.610565,10.62096,0.28157765,-4.6025543,1.5132797,-1.3343375,-4.0278916,9.294609,7.064394,17.391813,5.324674,9.280857,17.410599,26.003975,4.0190687,liver cancer - patient 2556,3,9641,liver cancer - patient 2556_10000,176578.39,175791.62,786.758,0.0
0.9623197,6.768713,1.7714127,2.6392667,1.6264334,6.1241617,0.7262807,2.7699008,6.530841,11.988689,13.7859535,2.0567842,4.32066,6.525091,-0.30621088,-5.9071484,4.1069117,1.3797785,2.431664,7.2735004,2.0201294,-0.6612928,0.7410054,2.5549552,7.7016616,1.3438041,5.877694,13.376989,4.484664,3.7841134,-0.3574025,8.104878,liver cancer - patient 2556,3,5747,liver cancer - patient 2556_10000,88417.77,88151.03,266.74448,0.0
2.2493634,5.639222,6.7330475,3.0568798,4.7119923,2.5572467,4.9235997,7.8640347,0.8666762,6.646364,7.192416,3.8395755,5.7984166,9.144384,1.6278648,-4.9047027,2.8987336,4.9626164,0.8538812,7.1209154,2.540162,-0.9539967,3.8861518,8.820358,1.7192044,-0.39781362,0.4359347,9.818345,5.434138,2.0586524,-4.279781,5.4045916,liver cancer - patient 2556,3,253,liver cancer - patient 2556_10000,25387.752,25168.146,219.6062,0.0
10.604784,1.5699662,-4.602565,3.9518542,-2.147735,5.7446213,9.305973,-3.415212,46.81453,16.501514,8.8843975,6.1570106,4.008934,-3.368504,-1.2739638,2.6842625,4.445062,6.738041,14.177523,-0.30611157,-6.0952964,1.3852048,-1.3714654,-4.5919456,15.020818,11.980046,28.792755,12.157505,13.111961,25.191547,41.421337,4.5077457,liver cancer - patient 2556,3,660,liver cancer - patient 2556_10000,318589.38,316361.1,2228.2908,0.0
2.4700694,17.157843,13.712892,4.8192024,9.460178,7.898996,4.301906,15.2426815,2.0008295,18.434498,23.602104,4.957033,10.072615,16.837563,1.7971349,-10.586936,4.2240725,4.911087,-0.9074753,16.966019,3.662695,-3.3355453,4.5493813,19.557045,4.4038587,-2.066249,2.0427752,20.528397,9.173918,2.4646666,-10.072089,15.669147,liver cancer - patient 2556,3,6828,liver cancer - patient 2556_10000,44656.207,43582.96,1073.2455,0.0
13.915287,3.2035046,1.2834196,3.7983027,8.779749,4.449907,6.620034,-0.99937636,12.978096,9.375949,-0.12544286,3.7770014,15.588559,-1.0629952,7.5065675,14.284136,0.31947613,5.241935,-1.0358088,6.668703,-2.7857835,4.334819,3.2908077,19.14516,2.3758397,0.11130977,7.674016,-3.3604,5.638916,9.537302,7.10373,3.1176486,liver cancer - patient 2556,3,2241,liver cancer - patient 2556_10000,196308.42,195806.38,502.04767,0.0
1.1424278,4.361228,1.8452199,0.6623831,0.8882765,3.4891806,0.71632993,2.204523,3.21712,6.9122334,7.0682764,1.7261926,3.6608334,5.022852,0.49345165,-4.097895,3.5356112,1.4268792,2.5462205,5.638428,1.6045709,0.121308625,1.525497,2.4440837,4.224596,1.1122396,2.910172,6.8183928,2.1172273,3.0329168,-0.41585076,5.6344714,liver cancer - patient 2556,3,8691,liver cancer - patient 2556_10000,31553.85,31452.268,101.58237,0.0
0.09379017,93.01185,17.225725,7.716652,16.70589,39.433243,0.37604213,32.559155,13.464221,182.15594,351.82565,8.270367,25.375568,109.13573,0.3261904,-22.89403,8.9602165,2.8348768,-1.7467034,75.87257,8.741711,-6.1877728,6.4581146,39.058487,24.086246,-2.625844,11.50968,263.08435,20.652214,4.1939363,-18.557545,126.31991,liver cancer - patient 2556,3,7201,liver cancer - patient 2556_10000,4980743.0,4867576.5,113166.36,0.0
3.7456722,4.1374626,-1.6861603,1.9639884,-1.2221515,5.570571,3.2982254,-1.1999674,13.556528,13.584912,11.246716,2.8069706,4.0276585,1.0124977,-0.532478,-1.9285043,4.732526,3.481636,8.792334,2.9145489,-1.6055853,0.21405357,-0.071336865,-2.147702,10.452035,5.4792447,11.619801,13.033571,5.455004,11.258368,10.988733,6.728772,liver cancer - patient 2556,3,7976,liver cancer - patient 2556_10000,155695.6,155320.42,375.1709,0.0
1.594261,4.797003,1.4455307,1.7198391,-0.270638,5.163182,1.1829851,2.193613,6.767062,11.28521,10.482416,1.8757164,4.9412127,4.956085,-0.2593782,-5.166281,5.115302,1.6166606,4.746026,6.2348475,0.93064004,0.5309175,1.0635563,1.1959786,7.233342,2.4196463,5.9810333,11.839464,3.8635101,5.9485297,1.5557626,6.6559744,liver cancer - patient 2556,3,8594,liver cancer - patient 2556_10000,91086.96,90874.62,212.34753,0.0
9.701091,2.0940819,0.5942768,1.4790161,5.712204,3.5388741,4.9650764,-1.4520915,10.21375,6.9791155,0.16872185,3.1271725,8.396148,-0.89440256,5.1293883,10.830513,1.2939909,3.8377588,-1.1291096,4.8324776,-4.1217027,2.7624059,2.6181931,11.405958,2.3117232,1.2088622,5.601297,-2.52836,4.2580137,7.305955,7.2422523,3.133523,liver cancer - patient 2556,3,974,liver cancer - patient 2556_10000,120040.3,119801.625,238.67215,0.0
0.8783725,4.8571053,2.7413726,0.5295857,1.0793556,1.8933265,0.46117842,2.565025,2.6266804,5.9273767,5.921426,1.2489762,3.508914,5.4314475,0.72519207,-4.399464,2.1371336,0.84935033,1.7492328,6.1388025,2.1489606,-0.23917282,1.0680573,4.191455,2.678769,0.33384228,1.7202023,5.399742,1.786447,1.7740171,-1.6007446,4.927867,liver cancer - patient 2556,3,8941,liver cancer - patient 2556_10000,11571.589,11480.608,90.98044,0.0
1.4364417,70.36264,23.684814,7.6932373,19.606583,20.366184,2.1530051,34.798756,6.089031,81.0692,147.88248,8.193478,20.74287,66.133934,1.644171,-19.57675,5.85612,4.596937,-2.4593337,51.675888,5.6432257,-6.5690775,7.548922,46.57672,11.813135,-4.131019,5.108498,105.33794,17.906794,2.914758,-18.988012,59.617874,liver cancer - patient 2556,3,6963,liver cancer - patient 2556_10000,870334.8,849314.25,21020.533,0.0
1.6408587,2.8227673,-0.7634792,3.3344226,0.00076270103,4.324518,1.7885358,0.17436135,4.6817656,6.091493,5.1083393,1.9548061,1.76303,0.09674168,0.1163134,-0.9838731,2.4650712,2.2263188,3.1316488,1.8196881,-0.39802456,0.6372013,-0.35969114,-1.2501315,4.747961,2.9304566,5.1601458,4.430707,4.4960346,5.292059,4.0803623,4.0499334,liver cancer - patient 2556,3,4306,liver cancer - patient 2556_10000,43111.85,43032.15,79.70463,0.0
6.0630503,1.7645454,-2.424781,0.6726581,-1.0997972,2.5534406,2.6929955,-2.0858908,11.226849,6.5589666,3.8841338,1.8720686,2.993004,-2.1458821,0.23302817,2.3506794,2.8422966,4.119231,7.5041866,0.30813694,-2.737616,0.92961544,-0.55121934,-1.9137391,4.863351,5.393923,7.7624683,3.9866433,4.1383905,10.064777,12.841019,3.0208178,liver cancer - patient 2556,3,8205,liver cancer - patient 2556_10000,73898.93,73694.06,204.87033,0.0
8.170675,1.2500359,-1.2482455,2.1808767,-0.8205003,2.178235,3.871883,-2.1323247,11.345508,6.11639,2.5800712,2.4218721,4.2873645,-2.5398629,1.373587,3.9277775,1.8103793,4.750179,6.37247,0.45046407,-2.7412696,2.509345,-0.45014358,-1.5215297,4.0645356,3.8801131,8.678297,2.5696998,5.44378,10.230177,11.955211,2.5902376,liver cancer - patient 2556,3,9073,liver cancer - patient 2556_10000,78248.07,78043.28,204.78659,0.0
3.591424,3.1676104,-0.49796087,4.6163063,-1.6413043,6.434697,2.673859,-0.3080964,14.494999,14.95856,12.976412,2.8537033,4.481967,0.9714743,-1.1316301,-2.6091247,4.9337106,3.5389657,8.593614,2.8367383,-1.5185308,0.015471637,-0.8227646,-2.172358,12.553703,4.7939625,13.12982,14.181663,7.5540133,11.964241,10.788027,6.734928,liver cancer - patient 2556,3,5922,liver cancer - patient 2556_10000,171415.53,170969.14,446.39218,0.0
0.18555349,23.626476,4.211404,4.4091463,4.495797,24.221504,1.1502844,7.623419,21.043247,61.912575,86.92581,4.424823,14.271854,23.058998,-0.59414345,-14.134635,10.45446,2.1283348,3.3817148,24.665714,4.0916348,-2.240786,2.4920807,8.219655,27.560894,1.7952967,19.33363,79.48558,10.659393,8.726334,-4.9087367,32.99476,liver cancer - patient 2556,3,7411,liver cancer - patient 2556_10000,732855.4,725197.1,7658.24,0.0
4.7667727,1.3510703,-0.49481547,1.3972319,-0.48816657,0.7185136,2.2074947,-0.7820042,5.8064337,3.3034918,1.161851,1.6625184,3.3426013,-1.2145804,1.9212556,3.1978564,1.7235849,3.06783,3.0373497,1.2476845,-1.8675144,1.9565072,0.28626698,-0.078421235,2.0023534,2.3125777,5.173206,1.5626688,3.3804178,7.1281304,6.3088627,1.958435,liver cancer - patient 2556,3,9268,liver cancer - patient 2556_10000,32011.176,31938.318,72.85768,0.0
0.01683712,7.011319,3.5385451,3.1479068,3.20912,7.363842,0.84092385,4.832513,4.8300633,13.067513,14.811106,2.2948463,4.9144917,8.941825,-0.18013215,-7.0516243,3.5324378,1.3936719,0.42580056,10.241572,3.649405,-1.6581638,1.2182789,6.5714693,7.0510893,-0.14893821,5.2107725,12.425167,4.5604644,2.2980807,-3.5873682,10.317873,liver cancer - patient 2556,3,5018,liver cancer - patient 2556_10000,57221.445,56875.6,345.84277,0.0
1.6166943,4.7520676,0.38498104,3.0547366,0.25540912,6.165636,1.461735,1.5047553,7.72364,11.107186,11.7185545,2.0411165,3.7266452,3.579327,-0.7235304,-4.1710343,4.3075047,1.8284712,4.1146393,5.1779914,0.9485988,-0.38611758,0.31298357,0.33840472,8.616323,2.3801236,6.937086,11.066867,4.5745363,5.234034,2.7507217,6.338517,liver cancer - patient 2556,3,5771,liver cancer - patient 2556_10000,98656.49,98444.76,211.73308,0.0
1.2500163,3.778974,1.1474096,0.72820413,0.028404832,2.0063167,0.8284768,1.4280151,3.7798886,5.7195225,5.3043594,1.0645201,3.18122,3.7171876,0.48721948,-3.3702052,2.517035,0.8923397,3.1454942,4.640685,1.7303543,0.12075114,0.7000209,1.7535024,3.5559711,1.482331,3.003973,5.5107946,1.8997618,3.0210695,0.99460244,4.1515856,liver cancer - patient 2556,3,8939,liver cancer - patient 2556_10000,26460.004,26391.094,68.9094,0.0
3.149654,38.25565,22.378016,6.909216,13.969645,11.395786,5.8998423,30.113594,3.0089252,34.40081,54.89335,7.108156,16.471622,33.433746,2.2890778,-15.176055,5.1024404,6.4956174,-1.5318542,27.121845,5.417961,-5.0955863,6.7537003,36.881134,6.8982286,-3.2204587,3.1556866,49.588478,14.726084,2.991214,-14.689724,28.582962,liver cancer - patient 2556,3,6924,liver cancer - patient 2556_10000,157865.42,153552.1,4313.324,0.0
1.1135781,7.3993955,0.13889891,4.8310375,0.7478673,12.012104,2.6766615,2.9964547,13.41308,21.616074,25.291046,3.5952966,5.2223186,5.8868113,-1.1766312,-7.291922,7.10528,2.6309278,4.5234437,9.431252,0.7211624,-0.5223303,0.7497184,0.6752118,15.907301,3.015976,12.593533,20.736313,7.3606367,7.903861,1.3567419,12.4135895,liver cancer - patient 2556,3,5398,liver cancer - patient 2556_10000,236040.0,235279.84,760.1639,0.0
4.802051,1.9051862,-2.8074431,4.431164,-2.43534,5.8680625,4.471385,-0.48087215,17.40471,10.54463,8.961931,3.6589427,2.6810164,-1.7159991,-1.0415229,-0.09239626,3.5491245,4.162891,9.180724,0.8338796,-2.4549673,0.9686472,-1.0913877,-3.468443,11.544191,5.911088,13.034097,9.036407,9.054998,14.134157,14.997749,4.8456764,liver cancer - patient 2556,3,4127,liver cancer - patient 2556_10000,145789.66,145345.06,444.5916,0.0
3.224899,3.199305,4.8094187,4.756611,3.2174397,1.9526196,8.229782,5.084175,0.56502396,2.487197,2.5774565,2.0310347,4.5598235,3.3517404,2.1781695,-1.6839542,3.4285855,4.80739,3.0146122,3.4388065,2.8128824,0.69365543,3.915791,5.019035,0.5460992,1.0728917,0.37417787,5.001233,4.4658937,1.6583841,0.8307811,1.9625461,liver cancer - patient 2556,3,3297,liver cancer - patient 2556_10000,18879.66,18789.654,90.00513,0.0
0.5728888,4.822197,2.1700158,2.1978736,1.3154978,2.5289893,0.49907708,1.9854372,2.3971443,6.669326,6.67128,2.281609,3.1667385,5.4646273,1.605922,-4.0561247,2.319097,0.47218913,0.941083,5.823402,2.0935411,0.013218522,2.1730385,3.8648632,4.445956,-0.05499345,3.9136584,5.9861283,3.6103296,1.2700853,-1.828809,6.233118,liver cancer - patient 2556,3,1516,liver cancer - patient 2556_10000,18688.4,18582.113,106.28721,0.0
0.5670799,8.092918,3.984179,3.3438704,3.3450656,8.210008,0.49459362,5.3068233,6.674428,17.73619,20.5029,3.1303866,5.6432323,11.303783,-0.7067349,-8.8155365,4.1267133,1.4245632,1.2419055,12.445872,3.440765,-1.4677817,1.296226,6.595254,9.038818,0.445004,5.690216,15.243633,5.2467957,3.4124782,-4.3018684,12.286396,liver cancer - patient 2556,3,6101,liver cancer - patient 2556_10000,89090.25,88553.664,536.5836,0.0
24.559774,0.58330244,-3.7064257,3.1604495,1.0556903,5.9975824,6.9333057,-4.4081993,52.521202,16.829998,3.5939069,4.2926035,8.907356,-5.094936,2.4115179,13.840338,2.4086063,9.401984,7.3995953,0.66486526,-7.207696,1.8382063,-0.9770293,-0.271338,9.930142,6.011505,23.869942,1.7434425,14.45348,24.772846,34.90482,5.9702287,liver cancer - patient 2556,3,1035,liver cancer - patient 2556_10000,314120.5,311856.8,2263.6895,0.0
3.8199801,1.1113994,-0.63628626,1.1647953,-0.4550395,1.7815297,3.1967154,-0.97878724,5.9683247,4.001127,2.1602108,1.9345675,2.4726958,-1.29241,1.1168635,2.6037073,1.5707173,3.0816803,3.7136421,0.80979586,-1.6529286,1.5221275,-0.4368816,-1.1487622,2.7918844,2.710935,4.8983135,2.179837,3.4879525,5.634028,7.038924,1.8953553,liver cancer - patient 2556,3,9678,liver cancer - patient 2556_10000,32617.688,32544.314,73.37237,0.0
3.7665257,18.017654,-0.68942624,9.849747,-1.6526107,30.416042,14.585976,3.7377539,325.57727,250.75291,304.15817,5.2604656,15.189552,12.710991,-1.2695299,-13.694709,17.386284,5.528927,17.274141,23.643677,-0.018696547,-1.8620384,0.4871391,-2.2770693,171.72382,6.153135,146.822,387.6918,32.608627,51.09821,9.965111,59.30523,liver cancer - patient 2556,3,33,liver cancer - patient 2556_10000,10063170.0,9853748.0,209422.47,0.0
0.9749749,12.609244,8.8319845,3.601026,6.7943473,6.951235,0.85807866,8.63155,3.3710046,17.213764,18.59412,3.4153087,7.7753925,14.227396,1.2347419,-9.245637,3.220645,2.2004247,-0.31913653,15.6710205,3.2816005,-2.4679885,3.121252,13.119492,5.016861,-1.6528713,1.7778239,14.952978,6.29554,2.0276506,-7.9679084,13.208483,liver cancer - patient 2556,3,6268,liver cancer - patient 2556_10000,27498.336,26830.146,668.18896,0.0
6.161727,0.88622785,-0.75875705,1.6628087,3.2425723,1.9891081,3.5151215,-2.2679267,9.596671,4.526866,1.2095877,1.2784804,5.6450005,-1.8031533,2.4040992,7.112355,0.4502164,4.357966,1.0525564,1.6914779,-2.3545506,1.638043,0.72001815,2.953244,2.7376454,1.1190908,5.39952,-0.2875564,3.8714404,6.8792324,7.0767593,2.8914745,liver cancer - patient 2556,3,2933,liver cancer - patient 2556_10000,66429.945,66307.08,122.87011,0.0
3.6860588,3.4319494,-0.5197863,2.5158963,-1.677739,5.899935,3.0040503,0.18294847,13.233633,13.655285,11.778451,2.8490002,4.62358,1.4943409,-0.6277992,-2.8645623,5.0950575,2.8742537,9.446739,3.3776298,-1.2899065,0.78000015,0.34327054,-1.9233367,11.345659,4.887929,10.748538,13.645487,6.287354,11.801525,9.827368,6.074904,liver cancer - patient 2556,3,8570,liver cancer - patient 2556_10000,155371.17,154992.28,378.89642,0.0
29.500414,1.3071334,-4.030475,4.5290256,1.8089322,5.5624,9.2581005,-4.79957,82.329285,21.522291,3.932402,6.557286,10.892845,-5.4795666,2.0315392,15.721105,1.9026185,12.398313,7.0086384,0.3898239,-8.322889,2.080869,-1.8153183,-0.19618881,10.70825,9.2769575,34.31102,2.9292982,19.181917,32.117188,45.052742,5.5086484,liver cancer - patient 2556,3,683,liver cancer - patient 2556_10000,481440.1,476572.3,4867.7915,0.0
0.08367273,80.09803,17.373878,7.5363035,17.014008,37.18976,0.42236698,31.186626,12.696061,157.0023,314.28113,8.139258,23.268974,98.50607,0.3571805,-22.321703,8.166041,2.874561,-1.8911321,72.142,8.235016,-6.257762,6.2558174,39.033882,22.297195,-2.6098077,10.536425,221.28934,19.45583,3.8971176,-18.34029,111.14011,liver cancer - patient 2556,3,7214,liver cancer - patient 2556_10000,3766079.2,3680629.0,85450.14,0.0
1.8582994,2.793621,2.8455782,2.9357195,2.4774652,1.5314475,4.23677,2.8147635,0.70229524,1.2592713,2.3075066,1.9386593,3.4699397,2.1396165,1.2029864,-0.50015247,1.9262165,2.3644536,2.7714093,1.7183186,1.9303597,1.152024,2.4780297,2.7626083,0.3834479,1.1929892,0.021231472,2.9175787,3.0794597,1.0935589,0.9196701,0.7062807,liver cancer - patient 2556,3,3705,liver cancer - patient 2556_10000,7451.5947,7415.37,36.224586,0.0
14.613679,10.026911,17.700298,17.190231,11.129593,4.177333,111.01921,33.099136,-0.6583413,5.985338,8.777119,6.2887506,15.956497,11.244766,4.939173,-7.1023912,8.295607,35.460384,10.536381,10.138021,6.26348,-0.13762963,19.713776,18.737392,2.677994,1.6624712,-1.443676,28.10545,13.247462,4.3845987,-2.464363,4.4689903,liver cancer - patient 2556,3,244,liver cancer - patient 2556_10000,329401.4,322767.1,6634.314,0.0
4.095802,3.1941414,-1.9502395,3.7640624,-1.7202346,4.795876,4.3372183,-0.4910826,18.632391,15.376094,10.713572,4.570621,5.0635233,0.54375166,-0.6899426,-2.1730735,5.390691,3.3066485,9.6002655,3.5742803,-2.440247,0.24479693,-0.037560582,-2.6751323,13.025217,5.901681,15.738251,14.593681,7.3883963,15.00029,13.451229,7.2847357,liver cancer - patient 2556,3,9391,liver cancer - patient 2556_10000,195617.61,195058.84,558.7608,0.0
0.4441289,154.14246,31.047237,9.638302,26.663689,45.177784,0.68115246,59.17199,11.558511,298.42725,592.43195,9.785505,31.159336,179.31859,1.2840644,-25.126717,8.588079,3.661276,-3.1734283,109.70183,8.738525,-7.8680396,8.588411,70.31012,21.626076,-4.0906167,9.809693,443.28525,28.75758,3.9134245,-22.992685,155.34084,liver cancer - patient 2556,3,7057,liver cancer - patient 2556_10000,13387257.0,13061827.0,325430.4,0.0
8.147142,1.3765767,-2.1726117,3.2199569,-0.19043249,3.8943338,4.4437714,-2.2215767,17.227165,9.233506,3.8518515,2.8264666,3.5052729,-4.149547,1.3180724,6.7252345,1.4862415,6.820856,5.3876925,-0.5121262,-4.138793,1.6935797,-1.5826235,-2.1027322,6.66352,5.017783,11.898762,2.8166707,6.9507804,12.3361225,15.640125,2.9087229,liver cancer - patient 2556,3,4532,liver cancer - patient 2556_10000,113541.83,113175.01,366.8169,0.0
4.507802,1.5974306,-0.15481025,2.1619911,1.1421466,2.6325312,2.2424483,-1.1219918,5.833547,4.2139187,1.2656262,1.4955927,3.2181077,-2.4136417,2.1359262,5.3372707,0.6998229,4.2542715,1.375743,0.2840348,-1.7883968,1.8079337,-0.746734,0.8889247,2.2093608,2.0365138,4.613242,0.19181961,3.5229647,5.677222,6.0399194,1.9682162,liver cancer - patient 2556,3,4579,liver cancer - patient 2556_10000,40329.27,40253.156,76.11432,0.0
18.697245,4.200724,7.593304,22.543371,15.234598,1.9491864,78.90796,7.3269076,-0.25356656,1.4831998,1.2029493,4.65596,19.685207,2.5607996,8.32688,-0.08940482,7.01783,23.613483,4.763605,23.019028,4.5322285,7.0083847,30.717638,42.745804,2.529975,0.6408564,-1.2781206,3.728034,7.675995,6.424594,10.499798,1.3492417,liver cancer - patient 2556,3,1235,liver cancer - patient 2556_10000,390756.88,386719.2,4037.6785,0.0
0.9235054,1.1119825,0.7736486,1.546344,0.49431136,0.89996797,1.175573,0.9377187,0.6762608,0.5492217,1.4175532,0.8893551,0.6716477,0.64947426,0.64933974,0.59195614,0.60649276,0.8221207,1.157722,0.1288147,1.2320573,1.7016655,0.51455474,0.8455835,0.18046683,0.8969056,0.10132074,0.66387665,1.3170925,0.46961522,1.2173705,0.15664071,liver cancer - patient 2556,3,3858,liver cancer - patient 2556_10000,1102.1177,1083.8337,18.283936,0.0
16.23465,4.102092,7.9480543,22.691114,11.830255,1.7605379,78.004745,8.721148,-0.8886879,1.0289018,1.816242,3.7451048,15.06864,2.6362033,7.696415,-1.1613472,7.231,22.976542,6.1780214,17.379004,4.849275,5.607749,27.505749,28.191952,2.111336,0.83708334,-1.5741882,5.5446115,7.394163,4.914389,8.709206,1.4706804,liver cancer - patient 2556,3,1238,liver cancer - patient 2556_10000,288377.84,285002.7,3375.1545,0.0
1.2427359,4.9889145,1.1110607,3.1971564,0.40943605,6.5249405,1.4925836,1.3292695,7.1936255,12.414476,13.474983,2.3120117,3.9251966,4.4397564,-0.68892616,-5.097054,4.3507996,2.0226855,4.2289605,6.394659,1.5859766,-0.2489981,0.64997375,1.0539268,8.4683895,2.4916573,6.148164,10.642015,4.414811,5.7864304,1.5059541,7.4267416,liver cancer - patient 2556,3,6138,liver cancer - patient 2556_10000,96446.46,96206.44,240.02383,0.0
1.1608716,6.9984093,2.9194374,2.0794942,1.3059611,6.393912,0.5688357,2.931281,7.0472417,13.670406,14.045177,1.6907486,5.4997044,8.304275,0.37086505,-6.8155,5.4036684,1.4947512,2.8873265,8.751198,1.8715665,-0.27465373,1.6072128,3.5560503,7.37893,1.9983826,5.9787436,14.51531,5.1030293,4.8118253,-0.5785606,9.081831,liver cancer - patient 2556,3,8434,liver cancer - patient 2556_10000,92166.29,91840.66,325.6308,0.0
2.5847874,1.3557855,2.0790327,3.6821485,1.914778,-0.0042337775,4.506708,1.07523,0.073111415,0.56885004,0.88308644,1.5337121,2.357905,1.1163753,3.1971645,0.8545886,1.4144218,2.6440997,1.8945389,2.6520236,2.099184,1.5692413,3.9227557,3.6499448,0.9324669,0.36750108,0.72658217,1.135965,1.949961,1.5584371,2.9956803,0.6860702,liver cancer - patient 2556,3,1418,liver cancer - patient 2556_10000,10880.232,10844.273,35.958885,0.0
