epoch,loss,reconstruction_loss,divergence_loss,stoicheometry_loss,test_loss,test_reconstruction_loss,test_divergence_loss,test_stoicheometry_loss,epochs,batch_size,save_on,n_emb,n_lay,lr,lrelu_slope,batch_norm,dropout,dataset,model_folder,dataset_size,join,refresh_data_on,save_losses_on,test_dataset,test_size,save_test_min,weight_decay,beta_S,test_beta_S,main_folder,losses_file,run
91,580.3308413333333,314.130938,266.19990733333333,0.0,635.1160973333333,369.849364,265.2667353333333,0.0,256,256,0,512,5,0.0001,0.1,False,0.0,./data/samples/agren_human_cells/k250/,./data/samples/agren_human_cells/k250/,131072,inner,8,32,./data/samples/agren_human_cells/k250/test/,8192,True,0.05,0.0,0.0,./data/tuner/agren_40_emb/runs/4,./data/tuner/agren_40_emb/runs/4/losses.csv,4
92,576.4235533333334,310.3501473333333,266.07340066666666,0.0,634.7962946666667,369.461952,265.33435733333334,0.0,256,256,0,512,5,0.0001,0.1,False,0.0,./data/samples/agren_human_cells/k250/,./data/samples/agren_human_cells/k250/,131072,inner,8,32,./data/samples/agren_human_cells/k250/test/,8192,True,0.05,0.0,0.0,./data/tuner/agren_40_emb/runs/4,./data/tuner/agren_40_emb/runs/4/losses.csv,4
93,573.2529593333333,307.256984,265.9959806666667,0.0,634.2882026666666,368.9803646666667,265.30783533333334,0.0,256,256,0,512,5,0.0001,0.1,False,0.0,./data/samples/agren_human_cells/k250/,./data/samples/agren_human_cells/k250/,131072,inner,8,32,./data/samples/agren_human_cells/k250/test/,8192,True,0.05,0.0,0.0,./data/tuner/agren_40_emb/runs/4,./data/tuner/agren_40_emb/runs/4/losses.csv,4
94,571.8255813333333,305.89952999999997,265.9260493333333,0.0,634.2171300000001,368.88231133333335,265.3348173333333,0.0,256,256,0,512,5,0.0001,0.1,False,0.0,./data/samples/agren_human_cells/k250/,./data/samples/agren_human_cells/k250/,131072,inner,8,32,./data/samples/agren_human_cells/k250/test/,8192,True,0.05,0.0,0.0,./data/tuner/agren_40_emb/runs/4,./data/tuner/agren_40_emb/runs/4/losses.csv,4
95,570.1574093333334,304.211234,265.94617466666665,0.0,632.4543713333334,367.1029306666667,265.35144866666667,0.0,256,256,0,512,5,0.0001,0.1,False,0.0,./data/samples/agren_human_cells/k250/,./data/samples/agren_human_cells/k250/,131072,inner,8,32,./data/samples/agren_human_cells/k250/test/,8192,True,0.05,0.0,0.0,./data/tuner/agren_40_emb/runs/4,./data/tuner/agren_40_emb/runs/4/losses.csv,4
96,577.495496,311.91998466666666,265.57550466666663,0.0,635.5446826666666,370.28020333333336,265.2644873333333,0.0,256,256,0,512,5,0.0001,0.1,False,0.0,./data/samples/agren_human_cells/k250/,./data/samples/agren_human_cells/k250/,131072,inner,8,32,./data/samples/agren_human_cells/k250/test/,8192,True,0.05,0.0,0.0,./data/tuner/agren_40_emb/runs/4,./data/tuner/agren_40_emb/runs/4/losses.csv,4
97,575.9347713333334,310.27498533333335,265.65978,0.0,634.9167053333333,369.61746,265.299246,0.0,256,256,0,512,5,0.0001,0.1,False,0.0,./data/samples/agren_human_cells/k250/,./data/samples/agren_human_cells/k250/,131072,inner,8,32,./data/samples/agren_human_cells/k250/test/,8192,True,0.05,0.0,0.0,./data/tuner/agren_40_emb/runs/4,./data/tuner/agren_40_emb/runs/4/losses.csv,4
98,568.13702,302.4648746666666,265.672148,0.0,631.2905566666667,365.94716266666666,265.343388,0.0,256,256,0,512,5,0.0001,0.1,False,0.0,./data/samples/agren_human_cells/k250/,./data/samples/agren_human_cells/k250/,131072,inner,8,32,./data/samples/agren_human_cells/k250/test/,8192,True,0.05,0.0,0.0,./data/tuner/agren_40_emb/runs/4,./data/tuner/agren_40_emb/runs/4/losses.csv,4
99,584.9455386666667,317.87818866666663,267.06736,0.0,632.488086,367.12449399999997,265.363588,0.0,256,256,0,512,5,0.0001,0.1,False,0.0,./data/samples/agren_human_cells/k250/,./data/samples/agren_human_cells/k250/,131072,inner,8,32,./data/samples/agren_human_cells/k250/test/,8192,True,0.05,0.0,0.0,./data/tuner/agren_40_emb/runs/4,./data/tuner/agren_40_emb/runs/4/losses.csv,4
100,567.5761213333334,301.7032453333333,265.872866,0.0,631.1459886666667,365.7454993333333,265.40048666666667,0.0,256,256,0,512,5,0.0001,0.1,False,0.0,./data/samples/agren_human_cells/k250/,./data/samples/agren_human_cells/k250/,131072,inner,8,32,./data/samples/agren_human_cells/k250/test/,8192,True,0.05,0.0,0.0,./data/tuner/agren_40_emb/runs/4,./data/tuner/agren_40_emb/runs/4/losses.csv,4
101,568.2119613333333,302.3718006666667,265.8401606666667,0.0,630.9953113333333,365.622024,265.3732933333333,0.0,256,256,0,512,5,0.0001,0.1,False,0.0,./data/samples/agren_human_cells/k250/,./data/samples/agren_human_cells/k250/,131072,inner,8,32,./data/samples/agren_human_cells/k250/test/,8192,True,0.05,0.0,0.0,./data/tuner/agren_40_emb/runs/4,./data/tuner/agren_40_emb/runs/4/losses.csv,4
102,589.3489553333333,320.216384,269.13257200000004,0.0,637.0320173333333,371.6993073333333,265.33271666666667,0.0,256,256,0,512,5,0.0001,0.1,False,0.0,./data/samples/agren_human_cells/k250/,./data/samples/agren_human_cells/k250/,131072,inner,8,32,./data/samples/agren_human_cells/k250/test/,8192,True,0.05,0.0,0.0,./data/tuner/agren_40_emb/runs/4,./data/tuner/agren_40_emb/runs/4/losses.csv,4
103,568.0811633333334,302.06171466666666,266.01944333333336,0.0,630.1294806666666,364.726802,265.402684,0.0,256,256,0,512,5,0.0001,0.1,False,0.0,./data/samples/agren_human_cells/k250/,./data/samples/agren_human_cells/k250/,131072,inner,8,32,./data/samples/agren_human_cells/k250/test/,8192,True,0.05,0.0,0.0,./data/tuner/agren_40_emb/runs/4,./data/tuner/agren_40_emb/runs/4/losses.csv,4
104,578.6979246666667,312.39578133333333,266.3021453333333,0.0,630.9810933333333,365.6446213333333,265.33647733333333,0.0,256,256,0,512,5,0.0001,0.1,False,0.0,./data/samples/agren_human_cells/k250/,./data/samples/agren_human_cells/k250/,131072,inner,8,32,./data/samples/agren_human_cells/k250/test/,8192,True,0.05,0.0,0.0,./data/tuner/agren_40_emb/runs/4,./data/tuner/agren_40_emb/runs/4/losses.csv,4
105,569.3841906666668,303.84949266666666,265.5346886666667,0.0,629.2686533333333,363.914522,265.35413466666665,0.0,256,256,0,512,5,0.0001,0.1,False,0.0,./data/samples/agren_human_cells/k250/,./data/samples/agren_human_cells/k250/,131072,inner,8,32,./data/samples/agren_human_cells/k250/test/,8192,True,0.05,0.0,0.0,./data/tuner/agren_40_emb/runs/4,./data/tuner/agren_40_emb/runs/4/losses.csv,4
106,563.8566346666667,297.932506,265.924122,0.0,628.8172373333333,363.40591266666667,265.41133533333334,0.0,256,256,0,512,5,0.0001,0.1,False,0.0,./data/samples/agren_human_cells/k250/,./data/samples/agren_human_cells/k250/,131072,inner,8,32,./data/samples/agren_human_cells/k250/test/,8192,True,0.05,0.0,0.0,./data/tuner/agren_40_emb/runs/4,./data/tuner/agren_40_emb/runs/4/losses.csv,4
107,563.2230493333334,297.039284,266.18376466666666,0.0,627.7847146666667,362.3624,265.42232866666666,0.0,256,256,0,512,5,0.0001,0.1,False,0.0,./data/samples/agren_human_cells/k250/,./data/samples/agren_human_cells/k250/,131072,inner,8,32,./data/samples/agren_human_cells/k250/test/,8192,True,0.05,0.0,0.0,./data/tuner/agren_40_emb/runs/4,./data/tuner/agren_40_emb/runs/4/losses.csv,4
108,569.1539200000001,303.11029333333335,266.04363,0.0,628.7829133333332,363.36110933333333,265.4218153333333,0.0,256,256,0,512,5,0.0001,0.1,False,0.0,./data/samples/agren_human_cells/k250/,./data/samples/agren_human_cells/k250/,131072,inner,8,32,./data/samples/agren_human_cells/k250/test/,8192,True,0.05,0.0,0.0,./data/tuner/agren_40_emb/runs/4,./data/tuner/agren_40_emb/runs/4/losses.csv,4
109,559.664124,293.508842,266.15528,0.0,628.1014993333333,362.6858233333333,265.41568,0.0,256,256,0,512,5,0.0001,0.1,False,0.0,./data/samples/agren_human_cells/k250/,./data/samples/agren_human_cells/k250/,131072,inner,8,32,./data/samples/agren_human_cells/k250/test/,8192,True,0.05,0.0,0.0,./data/tuner/agren_40_emb/runs/4,./data/tuner/agren_40_emb/runs/4/losses.csv,4
110,564.2413046666666,298.17600066666665,266.0653086666667,0.0,627.810564,362.34825,265.4623086666667,0.0,256,256,0,512,5,0.0001,0.1,False,0.0,./data/samples/agren_human_cells/k250/,./data/samples/agren_human_cells/k250/,131072,inner,8,32,./data/samples/agren_human_cells/k250/test/,8192,True,0.05,0.0,0.0,./data/tuner/agren_40_emb/runs/4,./data/tuner/agren_40_emb/runs/4/losses.csv,4
111,568.3954146666667,301.997208,266.39821066666667,0.0,627.737222,362.28549000000004,265.45174133333336,0.0,256,256,0,512,5,0.0001,0.1,False,0.0,./data/samples/agren_human_cells/k250/,./data/samples/agren_human_cells/k250/,131072,inner,8,32,./data/samples/agren_human_cells/k250/test/,8192,True,0.05,0.0,0.0,./data/tuner/agren_40_emb/runs/4,./data/tuner/agren_40_emb/runs/4/losses.csv,4
112,562.9551333333333,297.01438133333335,265.94076333333334,0.0,627.7686193333334,362.3944233333333,265.374192,0.0,256,256,0,512,5,0.0001,0.1,False,0.0,./data/samples/agren_human_cells/k250/,./data/samples/agren_human_cells/k250/,131072,inner,8,32,./data/samples/agren_human_cells/k250/test/,8192,True,0.05,0.0,0.0,./data/tuner/agren_40_emb/runs/4,./data/tuner/agren_40_emb/runs/4/losses.csv,4
113,562.27467,296.6436566666667,265.6310173333333,0.0,625.9947699999999,360.581196,265.4135733333333,0.0,256,256,0,512,5,0.0001,0.1,False,0.0,./data/samples/agren_human_cells/k250/,./data/samples/agren_human_cells/k250/,131072,inner,8,32,./data/samples/agren_human_cells/k250/test/,8192,True,0.05,0.0,0.0,./data/tuner/agren_40_emb/runs/4,./data/tuner/agren_40_emb/runs/4/losses.csv,4
114,565.597768,299.1361753333333,266.4616013333333,0.0,625.014678,359.5765973333334,265.438082,0.0,256,256,0,512,5,0.0001,0.1,False,0.0,./data/samples/agren_human_cells/k250/,./data/samples/agren_human_cells/k250/,131072,inner,8,32,./data/samples/agren_human_cells/k250/test/,8192,True,0.05,0.0,0.0,./data/tuner/agren_40_emb/runs/4,./data/tuner/agren_40_emb/runs/4/losses.csv,4
115,559.98951,294.0935,265.895996,0.0,624.6964173333333,359.2273466666667,265.46905933333335,0.0,256,256,0,512,5,0.0001,0.1,False,0.0,./data/samples/agren_human_cells/k250/,./data/samples/agren_human_cells/k250/,131072,inner,8,32,./data/samples/agren_human_cells/k250/test/,8192,True,0.05,0.0,0.0,./data/tuner/agren_40_emb/runs/4,./data/tuner/agren_40_emb/runs/4/losses.csv,4
116,569.5233886666666,302.90073466666666,266.6226613333333,0.0,625.329844,359.86518266666667,265.4646553333333,0.0,256,256,0,512,5,0.0001,0.1,False,0.0,./data/samples/agren_human_cells/k250/,./data/samples/agren_human_cells/k250/,131072,inner,8,32,./data/samples/agren_human_cells/k250/test/,8192,True,0.05,0.0,0.0,./data/tuner/agren_40_emb/runs/4,./data/tuner/agren_40_emb/runs/4/losses.csv,4
117,555.7921326666667,290.13214733333336,265.65998533333334,0.0,625.0292866666666,359.52734200000003,265.50193666666667,0.0,256,256,0,512,5,0.0001,0.1,False,0.0,./data/samples/agren_human_cells/k250/,./data/samples/agren_human_cells/k250/,131072,inner,8,32,./data/samples/agren_human_cells/k250/test/,8192,True,0.05,0.0,0.0,./data/tuner/agren_40_emb/runs/4,./data/tuner/agren_40_emb/runs/4/losses.csv,4
118,560.0974613333333,294.03323933333337,266.06421866666665,0.0,624.0677826666666,358.56606266666665,265.5017266666667,0.0,256,256,0,512,5,0.0001,0.1,False,0.0,./data/samples/agren_human_cells/k250/,./data/samples/agren_human_cells/k250/,131072,inner,8,32,./data/samples/agren_human_cells/k250/test/,8192,True,0.05,0.0,0.0,./data/tuner/agren_40_emb/runs/4,./data/tuner/agren_40_emb/runs/4/losses.csv,4
119,561.7673699999999,295.55201466666665,266.2153533333333,0.0,624.3280006666666,358.78495533333336,265.54305666666664,0.0,256,256,0,512,5,0.0001,0.1,False,0.0,./data/samples/agren_human_cells/k250/,./data/samples/agren_human_cells/k250/,131072,inner,8,32,./data/samples/agren_human_cells/k250/test/,8192,True,0.05,0.0,0.0,./data/tuner/agren_40_emb/runs/4,./data/tuner/agren_40_emb/runs/4/losses.csv,4
120,566.2520746666667,300.06384333333335,266.1882306666667,0.0,625.237826,359.771586,265.4662406666667,0.0,256,256,0,512,5,0.0001,0.1,False,0.0,./data/samples/agren_human_cells/k250/,./data/samples/agren_human_cells/k250/,131072,inner,8,32,./data/samples/agren_human_cells/k250/test/,8192,True,0.05,0.0,0.0,./data/tuner/agren_40_emb/runs/4,./data/tuner/agren_40_emb/runs/4/losses.csv,4
121,556.0003073333334,290.21168800000004,265.78863,0.0,623.2124973333334,357.71024666666665,265.50224733333334,0.0,256,256,0,512,5,0.0001,0.1,False,0.0,./data/samples/agren_human_cells/k250/,./data/samples/agren_human_cells/k250/,131072,inner,8,32,./data/samples/agren_human_cells/k250/test/,8192,True,0.05,0.0,0.0,./data/tuner/agren_40_emb/runs/4,./data/tuner/agren_40_emb/runs/4/losses.csv,4
122,557.6161973333333,291.22522000000004,266.39097933333335,0.0,622.641902,357.105062,265.536836,0.0,256,256,0,512,5,0.0001,0.1,False,0.0,./data/samples/agren_human_cells/k250/,./data/samples/agren_human_cells/k250/,131072,inner,8,32,./data/samples/agren_human_cells/k250/test/,8192,True,0.05,0.0,0.0,./data/tuner/agren_40_emb/runs/4,./data/tuner/agren_40_emb/runs/4/losses.csv,4
123,553.4391286666666,287.6215486666667,265.81757,0.0,623.0121566666666,357.44469666666663,265.56745800000004,0.0,256,256,0,512,5,0.0001,0.1,False,0.0,./data/samples/agren_human_cells/k250/,./data/samples/agren_human_cells/k250/,131072,inner,8,32,./data/samples/agren_human_cells/k250/test/,8192,True,0.05,0.0,0.0,./data/tuner/agren_40_emb/runs/4,./data/tuner/agren_40_emb/runs/4/losses.csv,4
124,558.6895866666667,291.9907826666667,266.6988073333333,0.0,622.1217166666667,356.49190533333336,265.6298146666667,0.0,256,256,0,512,5,0.0001,0.1,False,0.0,./data/samples/agren_human_cells/k250/,./data/samples/agren_human_cells/k250/,131072,inner,8,32,./data/samples/agren_human_cells/k250/test/,8192,True,0.05,0.0,0.0,./data/tuner/agren_40_emb/runs/4,./data/tuner/agren_40_emb/runs/4/losses.csv,4
125,552.640246,286.84721133333335,265.7930273333333,0.0,621.6281626666666,356.00402933333334,265.62413733333335,0.0,256,256,0,512,5,0.0001,0.1,False,0.0,./data/samples/agren_human_cells/k250/,./data/samples/agren_human_cells/k250/,131072,inner,8,32,./data/samples/agren_human_cells/k250/test/,8192,True,0.05,0.0,0.0,./data/tuner/agren_40_emb/runs/4,./data/tuner/agren_40_emb/runs/4/losses.csv,4
126,549.838696,284.132966,265.70573866666666,0.0,621.332718,355.686896,265.64582133333334,0.0,256,256,0,512,5,0.0001,0.1,False,0.0,./data/samples/agren_human_cells/k250/,./data/samples/agren_human_cells/k250/,131072,inner,8,32,./data/samples/agren_human_cells/k250/test/,8192,True,0.05,0.0,0.0,./data/tuner/agren_40_emb/runs/4,./data/tuner/agren_40_emb/runs/4/losses.csv,4
127,557.3501366666667,291.0169266666666,266.33322400000003,0.0,621.8852673333333,356.23009533333334,265.6551866666667,0.0,256,256,0,512,5,0.0001,0.1,False,0.0,./data/samples/agren_human_cells/k250/,./data/samples/agren_human_cells/k250/,131072,inner,8,32,./data/samples/agren_human_cells/k250/test/,8192,True,0.05,0.0,0.0,./data/tuner/agren_40_emb/runs/4,./data/tuner/agren_40_emb/runs/4/losses.csv,4
128,557.990144,292.09779,265.892352,0.0,621.1426746666667,355.55263866666667,265.590028,0.0,256,256,0,512,5,0.0001,0.1,False,0.0,./data/samples/agren_human_cells/k250/,./data/samples/agren_human_cells/k250/,131072,inner,8,32,./data/samples/agren_human_cells/k250/test/,8192,True,0.05,0.0,0.0,./data/tuner/agren_40_emb/runs/4,./data/tuner/agren_40_emb/runs/4/losses.csv,4
129,557.3595786666666,291.13442599999996,266.2251506666667,0.0,619.9786966666667,354.3855046666667,265.59319066666666,0.0,256,256,0,512,5,0.0001,0.1,False,0.0,./data/samples/agren_human_cells/k250/,./data/samples/agren_human_cells/k250/,131072,inner,8,32,./data/samples/agren_human_cells/k250/test/,8192,True,0.05,0.0,0.0,./data/tuner/agren_40_emb/runs/4,./data/tuner/agren_40_emb/runs/4/losses.csv,4
130,557.7973999999999,291.1209513333333,266.67644466666667,0.0,619.7112766666667,354.0988526666667,265.61243,0.0,256,256,0,512,5,0.0001,0.1,False,0.0,./data/samples/agren_human_cells/k250/,./data/samples/agren_human_cells/k250/,131072,inner,8,32,./data/samples/agren_human_cells/k250/test/,8192,True,0.05,0.0,0.0,./data/tuner/agren_40_emb/runs/4,./data/tuner/agren_40_emb/runs/4/losses.csv,4
131,553.0193826666667,286.5619393333333,266.4574366666667,0.0,619.4326046666666,353.80702533333334,265.62558466666667,0.0,256,256,0,512,5,0.0001,0.1,False,0.0,./data/samples/agren_human_cells/k250/,./data/samples/agren_human_cells/k250/,131072,inner,8,32,./data/samples/agren_human_cells/k250/test/,8192,True,0.05,0.0,0.0,./data/tuner/agren_40_emb/runs/4,./data/tuner/agren_40_emb/runs/4/losses.csv,4
132,545.9396673333333,280.0948373333333,265.844832,0.0,618.4817193333333,352.8210506666666,265.6606693333333,0.0,256,256,0,512,5,0.0001,0.1,False,0.0,./data/samples/agren_human_cells/k250/,./data/samples/agren_human_cells/k250/,131072,inner,8,32,./data/samples/agren_human_cells/k250/test/,8192,True,0.05,0.0,0.0,./data/tuner/agren_40_emb/runs/4,./data/tuner/agren_40_emb/runs/4/losses.csv,4
133,552.4003873333334,286.405004,265.9953766666667,0.0,618.6692046666667,353.03595800000005,265.63324133333333,0.0,256,256,0,512,5,0.0001,0.1,False,0.0,./data/samples/agren_human_cells/k250/,./data/samples/agren_human_cells/k250/,131072,inner,8,32,./data/samples/agren_human_cells/k250/test/,8192,True,0.05,0.0,0.0,./data/tuner/agren_40_emb/runs/4,./data/tuner/agren_40_emb/runs/4/losses.csv,4
134,548.0533486666667,281.967166,266.08618666666666,0.0,618.233248,352.58341666666666,265.64982200000003,0.0,256,256,0,512,5,0.0001,0.1,False,0.0,./data/samples/agren_human_cells/k250/,./data/samples/agren_human_cells/k250/,131072,inner,8,32,./data/samples/agren_human_cells/k250/test/,8192,True,0.05,0.0,0.0,./data/tuner/agren_40_emb/runs/4,./data/tuner/agren_40_emb/runs/4/losses.csv,4
135,547.1269066666666,280.80235933333336,266.3245566666667,0.0,618.1293026666666,352.45422733333334,265.67508000000004,0.0,256,256,0,512,5,0.0001,0.1,False,0.0,./data/samples/agren_human_cells/k250/,./data/samples/agren_human_cells/k250/,131072,inner,8,32,./data/samples/agren_human_cells/k250/test/,8192,True,0.05,0.0,0.0,./data/tuner/agren_40_emb/runs/4,./data/tuner/agren_40_emb/runs/4/losses.csv,4
136,554.2628833333333,288.202882,266.06001333333336,0.0,619.0386746666667,353.4754113333333,265.563272,0.0,256,256,0,512,5,0.0001,0.1,False,0.0,./data/samples/agren_human_cells/k250/,./data/samples/agren_human_cells/k250/,131072,inner,8,32,./data/samples/agren_human_cells/k250/test/,8192,True,0.05,0.0,0.0,./data/tuner/agren_40_emb/runs/4,./data/tuner/agren_40_emb/runs/4/losses.csv,4
137,552.8753246666668,286.81799333333333,266.0573313333333,0.0,617.915234,352.32519666666667,265.59002933333335,0.0,256,256,0,512,5,0.0001,0.1,False,0.0,./data/samples/agren_human_cells/k250/,./data/samples/agren_human_cells/k250/,131072,inner,8,32,./data/samples/agren_human_cells/k250/test/,8192,True,0.05,0.0,0.0,./data/tuner/agren_40_emb/runs/4,./data/tuner/agren_40_emb/runs/4/losses.csv,4
138,543.7636,278.0282913333333,265.7353013333333,0.0,616.880542,351.2663606666666,265.6141813333333,0.0,256,256,0,512,5,0.0001,0.1,False,0.0,./data/samples/agren_human_cells/k250/,./data/samples/agren_human_cells/k250/,131072,inner,8,32,./data/samples/agren_human_cells/k250/test/,8192,True,0.05,0.0,0.0,./data/tuner/agren_40_emb/runs/4,./data/tuner/agren_40_emb/runs/4/losses.csv,4
139,553.7465106666666,287.18378333333334,266.5627346666667,0.0,616.9719719999999,351.3275713333333,265.6443826666667,0.0,256,256,0,512,5,0.0001,0.1,False,0.0,./data/samples/agren_human_cells/k250/,./data/samples/agren_human_cells/k250/,131072,inner,8,32,./data/samples/agren_human_cells/k250/test/,8192,True,0.05,0.0,0.0,./data/tuner/agren_40_emb/runs/4,./data/tuner/agren_40_emb/runs/4/losses.csv,4
140,549.6284186666667,283.50735133333336,266.1210673333333,0.0,617.2855613333334,351.658802,265.62675733333333,0.0,256,256,0,512,5,0.0001,0.1,False,0.0,./data/samples/agren_human_cells/k250/,./data/samples/agren_human_cells/k250/,131072,inner,8,32,./data/samples/agren_human_cells/k250/test/,8192,True,0.05,0.0,0.0,./data/tuner/agren_40_emb/runs/4,./data/tuner/agren_40_emb/runs/4/losses.csv,4
141,544.702458,278.77902466666666,265.92342133333335,0.0,616.6525873333334,350.982998,265.6695986666667,0.0,256,256,0,512,5,0.0001,0.1,False,0.0,./data/samples/agren_human_cells/k250/,./data/samples/agren_human_cells/k250/,131072,inner,8,32,./data/samples/agren_human_cells/k250/test/,8192,True,0.05,0.0,0.0,./data/tuner/agren_40_emb/runs/4,./data/tuner/agren_40_emb/runs/4/losses.csv,4
142,551.0771226666667,284.39008333333334,266.68704,0.0,616.4843793333333,350.8292993333333,265.655092,0.0,256,256,0,512,5,0.0001,0.1,False,0.0,./data/samples/agren_human_cells/k250/,./data/samples/agren_human_cells/k250/,131072,inner,8,32,./data/samples/agren_human_cells/k250/test/,8192,True,0.05,0.0,0.0,./data/tuner/agren_40_emb/runs/4,./data/tuner/agren_40_emb/runs/4/losses.csv,4
143,543.728022,277.49590866666665,266.232124,0.0,616.0824666666667,350.43534400000004,265.647124,0.0,256,256,0,512,5,0.0001,0.1,False,0.0,./data/samples/agren_human_cells/k250/,./data/samples/agren_human_cells/k250/,131072,inner,8,32,./data/samples/agren_human_cells/k250/test/,8192,True,0.05,0.0,0.0,./data/tuner/agren_40_emb/runs/4,./data/tuner/agren_40_emb/runs/4/losses.csv,4
144,554.6983926666667,288.6346066666667,266.0637893333333,0.0,616.5199386666667,350.9154966666667,265.60442333333333,0.0,256,256,0,512,5,0.0001,0.1,False,0.0,./data/samples/agren_human_cells/k250/,./data/samples/agren_human_cells/k250/,131072,inner,8,32,./data/samples/agren_human_cells/k250/test/,8192,True,0.05,0.0,0.0,./data/tuner/agren_40_emb/runs/4,./data/tuner/agren_40_emb/runs/4/losses.csv,4
145,546.4419466666666,280.5843953333333,265.857546,0.0,614.4181379999999,348.7831953333333,265.63492866666667,0.0,256,256,0,512,5,0.0001,0.1,False,0.0,./data/samples/agren_human_cells/k250/,./data/samples/agren_human_cells/k250/,131072,inner,8,32,./data/samples/agren_human_cells/k250/test/,8192,True,0.05,0.0,0.0,./data/tuner/agren_40_emb/runs/4,./data/tuner/agren_40_emb/runs/4/losses.csv,4
146,551.18185,284.6235926666667,266.55825666666664,0.0,614.6351460000001,348.9858893333333,265.64924733333334,0.0,256,256,0,512,5,0.0001,0.1,False,0.0,./data/samples/agren_human_cells/k250/,./data/samples/agren_human_cells/k250/,131072,inner,8,32,./data/samples/agren_human_cells/k250/test/,8192,True,0.05,0.0,0.0,./data/tuner/agren_40_emb/runs/4,./data/tuner/agren_40_emb/runs/4/losses.csv,4
147,552.3690346666666,286.3601826666666,266.00885066666666,0.0,613.9707513333334,348.2863946666667,265.68435,0.0,256,256,0,512,5,0.0001,0.1,False,0.0,./data/samples/agren_human_cells/k250/,./data/samples/agren_human_cells/k250/,131072,inner,8,32,./data/samples/agren_human_cells/k250/test/,8192,True,0.05,0.0,0.0,./data/tuner/agren_40_emb/runs/4,./data/tuner/agren_40_emb/runs/4/losses.csv,4
148,541.5328966666667,275.34053800000004,266.19235733333335,0.0,614.2336826666667,348.54764266666666,265.6860393333333,0.0,256,256,0,512,5,0.0001,0.1,False,0.0,./data/samples/agren_human_cells/k250/,./data/samples/agren_human_cells/k250/,131072,inner,8,32,./data/samples/agren_human_cells/k250/test/,8192,True,0.05,0.0,0.0,./data/tuner/agren_40_emb/runs/4,./data/tuner/agren_40_emb/runs/4/losses.csv,4
149,544.706006,278.095488,266.61052466666666,0.0,613.67376,347.93466266666667,265.73908466666666,0.0,256,256,0,512,5,0.0001,0.1,False,0.0,./data/samples/agren_human_cells/k250/,./data/samples/agren_human_cells/k250/,131072,inner,8,32,./data/samples/agren_human_cells/k250/test/,8192,True,0.05,0.0,0.0,./data/tuner/agren_40_emb/runs/4,./data/tuner/agren_40_emb/runs/4/losses.csv,4
150,540.9022906666667,275.0230486666667,265.87924333333336,0.0,613.6068413333334,347.883548,265.72328799999997,0.0,256,256,0,512,5,0.0001,0.1,False,0.0,./data/samples/agren_human_cells/k250/,./data/samples/agren_human_cells/k250/,131072,inner,8,32,./data/samples/agren_human_cells/k250/test/,8192,True,0.05,0.0,0.0,./data/tuner/agren_40_emb/runs/4,./data/tuner/agren_40_emb/runs/4/losses.csv,4
151,541.152612,274.921632,266.230978,0.0,612.8918393333333,347.1340306666667,265.757808,0.0,256,256,0,512,5,0.0001,0.1,False,0.0,./data/samples/agren_human_cells/k250/,./data/samples/agren_human_cells/k250/,131072,inner,8,32,./data/samples/agren_human_cells/k250/test/,8192,True,0.05,0.0,0.0,./data/tuner/agren_40_emb/runs/4,./data/tuner/agren_40_emb/runs/4/losses.csv,4
152,554.4222366666667,287.73125333333337,266.6909973333333,0.0,614.8183026666667,349.1540866666667,265.66422133333333,0.0,256,256,0,512,5,0.0001,0.1,False,0.0,./data/samples/agren_human_cells/k250/,./data/samples/agren_human_cells/k250/,131072,inner,8,32,./data/samples/agren_human_cells/k250/test/,8192,True,0.05,0.0,0.0,./data/tuner/agren_40_emb/runs/4,./data/tuner/agren_40_emb/runs/4/losses.csv,4
153,554.989774,288.44207133333333,266.5476973333333,0.0,620.150886,354.54423133333336,265.6066533333333,0.0,256,256,0,512,5,0.0001,0.1,False,0.0,./data/samples/agren_human_cells/k250/,./data/samples/agren_human_cells/k250/,131072,inner,8,32,./data/samples/agren_human_cells/k250/test/,8192,True,0.05,0.0,0.0,./data/tuner/agren_40_emb/runs/4,./data/tuner/agren_40_emb/runs/4/losses.csv,4
154,541.4880393333334,275.73327066666667,265.7547666666667,0.0,613.639686,347.9028333333333,265.736852,0.0,256,256,0,512,5,0.0001,0.1,False,0.0,./data/samples/agren_human_cells/k250/,./data/samples/agren_human_cells/k250/,131072,inner,8,32,./data/samples/agren_human_cells/k250/test/,8192,True,0.05,0.0,0.0,./data/tuner/agren_40_emb/runs/4,./data/tuner/agren_40_emb/runs/4/losses.csv,4
155,546.7195093333333,279.9431886666667,266.7763213333333,0.0,612.569076,346.84527333333335,265.7238006666667,0.0,256,256,0,512,5,0.0001,0.1,False,0.0,./data/samples/agren_human_cells/k250/,./data/samples/agren_human_cells/k250/,131072,inner,8,32,./data/samples/agren_human_cells/k250/test/,8192,True,0.05,0.0,0.0,./data/tuner/agren_40_emb/runs/4,./data/tuner/agren_40_emb/runs/4/losses.csv,4
